strategy,symbol,entry_date,exit_date,entry_price,exit_price,holding_sessions,realized_return,realized_r,close_mfe,close_mae,intraday_high_mfe,intraday_low_mae,mfe_date,mae_date,sessions_entry_to_mfe,sessions_mfe_to_exit,sessions_mae_to_exit,halfway_return,max_drawdown_from_unrealized_peak,mfe_capture_ratio,profit_given_back,best_observed_exit_price,worst_observed_price,hindsight_best_exit_return,first_meaningful_loss_sessions,return_at_first_meaningful_loss,loser_delay,fraction_sessions_below_entry,loss_arrival,max_recovery_after_mae,once_meaningfully_profitable,material_recovery_after_mae,never_materially_recovered,entry_rank,exit_rank,entry_score,exit_score,removal_reason,exit_trailing_5d_return,exited_still_trending_strongly,winner_peak_early_decay,winner_pattern,first5_return,first5_close_mfe,first5_close_mae,first5_intraday_mfe,first5_intraday_mae,post_exit_5d_return,post_exit_5d_mfe,post_exit_5d_mae,post_exit_10d_return,post_exit_10d_mfe,post_exit_10d_mae,post_exit_20d_return,post_exit_20d_mfe,post_exit_20d_mae,post_exit_40d_return,post_exit_40d_mfe,post_exit_40d_mae,exit_rank_bucket,prior_rebalance_rank,rank_deterioration,large_winner,large_loser
Dual Momentum,AAPL,2025-01-02,2025-02-03,247.13651085819407,228.33297872450572,20,-0.07608560980484891,,0.0,-0.1056120424218393,0.0006829768719587292,-0.11870807115287696,2025-01-01,2025-01-21,0,21,9,-0.07612580985958395,-0.1056120424218393,,0.07608560980484891,247.13651085819407,221.03591918945312,0.0,0.0,-0.020407290088511054,-0.055678319716337854,0.9545454545454546,sudden,0.0671675272997947,False,True,False,2,6,0.48854621570284995,0.39055889099149743,fell below top-N,0.026711781621473252,True,False,,-0.025027099718613055,-0.015787542200759508,-0.02699538410862201,0.0006829768719587292,-0.035672638521542455,-0.010261346223432444,0.017435487483064893,-0.018653021620321564,0.0646938625657445,0.06882900522727642,-0.018653021620321564,0.03609595162058565,0.08819896953925532,-0.018653021620321564,-0.033113478828018295,0.08819896953925532,-0.09279033040972362,just outside boundary,2,4,False,False
Dual Momentum,JPM,2025-02-03,2025-03-03,254.11796573208338,256.22406802064074,19,0.008287892131081387,,0.06920533495229786,-0.016919305697940756,0.07035123606061022,-0.03238731232511949,2025-02-18,2025-02-25,11,9,4,0.05637252577296037,-0.08612464065023862,0.11975799462272814,0.06091744282121647,271.70428466796875,249.81846618652344,0.06920533495229786,,,,0.19047619047619047,sudden,0.02768983194233121,True,True,False,5,6,0.41767464463289006,0.3490229523688779,fell below top-N,0.012665564158912623,False,False,volatile winner,0.053355330075664176,0.057556514484138566,0.01902001772800621,0.06385832966202565,-0.0004964074853912592,-0.08227273142829228,0.008787906531131595,-0.09310606707909164,-0.11954540340413145,0.008787906531131595,-0.1506439608560156,-0.08011359524517059,0.008787906531131595,-0.1506439608560156,-0.07303744565473358,0.008787906531131595,-0.22952567725113093,just outside boundary,5,1,False,False
Dual Momentum,GS,2024-11-01,2025-04-01,502.21980883837523,529.8886981745096,101,0.055093185989879556,,0.299076833806426,-0.0164039000073104,0.299076833806426,-0.01825003731543695,2025-02-18,2024-11-04,72,30,100,0.18466680185666773,-0.27979766131394856,0.1842108106090824,0.24398364781654647,652.422119140625,493.9814453125,0.299076833806426,,,,0.019417475728155338,sudden,0.3154807338137364,True,True,False,3,8,0.3748041317965962,0.24446732151407358,fell below top-N,-0.06766895292305308,False,False,volatile winner,0.11955766815817848,0.14611529953782765,-0.0164039000073104,0.15117300102585385,-0.01825003731543695,-0.1431018051346029,0.04430712608571774,-0.1912012091134332,-0.07228730420222096,0.04430712608571774,-0.1912012091134332,0.010436965843037882,0.04430712608571774,-0.1912012091134332,0.11999988451587629,0.14273332106719638,-0.1912012091134332,just outside boundary,5,3,False,False
Dual Momentum,CSCO,2025-03-03,2025-05-01,62.29079011673267,56.26947430279629,42,-0.09666462413869636,,0.0,-0.16842491647531455,0.007609844205842542,-0.18530960928719842,2025-03-02,2025-04-08,0,43,16,-0.04022368631841844,-0.16842491647531455,,0.09666462413869636,62.29079011673267,51.799468994140625,0.0,5.0,-0.03618563337625136,-0.060478990762445006,0.9772727272727273,sudden,0.07723227897993035,False,True,False,4,6,0.4174022565587592,0.22856021302909246,fell below top-N,0.02558174927592094,True,False,,-0.0069886574774762344,-0.0066779862017988245,-0.017549276205143682,0.007609844205842542,-0.03416679145836299,0.03097966681244224,0.036691017820856375,-0.0017306762934187203,0.06074780317390038,0.07718949473080872,-0.0017306762934187203,0.09120797425169425,0.13793705112276022,-0.0017306762934187203,0.18812747695054433,0.19799247744903337,-0.0017306762934187203,just outside boundary,3,3,False,True
Dual Momentum,MMM,2024-07-01,2025-05-01,98.92368397918027,135.07926258367226,209,0.3654896092638582,,0.5317816106844548,-0.030818390477985402,0.5439276192599785,-0.04472097250762286,2025-02-28,2024-07-09,167,43,204,0.3064126607480706,-0.2866659830492606,0.687292681658242,0.16629200142059664,151.52947998046875,95.87501525878906,0.5317816106844548,0.0,-0.021874392248190988,0.3873640015120492,0.037914691943127965,sudden,0.5626000011624402,True,True,False,5,10,0.3597373555796106,0.12731048953247392,fell below top-N,0.00021606198740808935,False,False,recovery winner,-0.017110440065673194,-0.012054958997775533,-0.021874392248190988,0.005735916142229236,-0.02576318792683563,0.0026033668789386955,0.0344228536761495,-0.004700557801769034,0.0694245309259518,0.09741113009375213,-0.004700557801769034,0.08737968715278543,0.1189615506356565,-0.004700557801769034,0.10474812008194379,0.1189615506356565,-0.004700557801769034,just outside boundary,2,8,True,False
Dual Momentum,TRV,2025-05-01,2025-06-02,256.60235135278924,268.0326320747586,21,0.04454472323308711,,0.05394261356635677,-0.0011842815824744113,0.06070446581549516,-0.006303577141290262,2025-05-27,2025-05-01,18,4,21,0.03491746844621568,-0.031440904637314526,0.825779848028517,0.009397890333269654,270.44415283203125,256.2984619140625,0.05394261356635677,,,,0.043478260869565216,sudden,0.05512689514883118,True,True,False,4,6,0.25034130457336334,0.24844617921744483,fell below top-N,0.017193016389473348,False,False,late acceleration,0.02712414010604114,0.02712414010604114,-0.0011842815824744113,0.03327487377875826,-0.006303577141290262,0.0009874550321966602,0.016128896752118926,-0.014336950604546539,-0.03241622987954729,0.016128896752118926,-0.0494197924162697,-0.01746921917386457,0.016128896752118926,-0.0494197924162697,-0.04582081036821062,0.016128896752118926,-0.08485905017997741,just outside boundary,4,2,False,False
Dual Momentum,MCD,2025-05-01,2025-06-02,304.00759226919246,303.3691604404281,21,-0.002100052251981288,,0.025802391184205575,-0.01804234302320673,0.02736710067872039,-0.02599382916506432,2025-05-19,2025-05-14,13,9,12,0.004247279907029666,-0.033945340102372934,,0.027902443436186863,311.8517150878906,298.5225830078125,0.025802391184205575,,,,0.30434782608695654,sudden,0.043844734207412306,True,True,False,5,15,0.24440184051895208,0.10277866509732614,fell below top-N,-0.0022889220171613545,False,False,,0.015902997079166203,0.015902997079166203,-0.0038001249281839344,0.019479502546412508,-0.007887619026642034,-0.010845570001387195,0.011778716707026682,-0.012615555971545178,-0.028384700515192263,0.011778716707026682,-0.04357488902038931,-0.05973036481252103,0.011778716707026682,-0.0877289468046154,-0.02593892166319578,0.011778716707026682,-0.0877289468046154,moderate deterioration,5,10,False,False
Dual Momentum,V,2025-04-01,2025-07-01,346.47348200532446,350.3962154346176,62,0.011321886473357523,,0.06703009331679866,-0.12033443231408869,0.07331837717182244,-0.14678685270305314,2025-06-11,2025-04-08,50,13,57,0.035560142557908625,-0.12033443231408869,0.16890751471652962,0.05570820684344113,369.6976318359375,304.7807922363281,0.06703009331679866,2.0,-0.031531788451156784,0.04285367492451431,0.5,sudden,0.18736452563088735,True,True,False,4,7,0.3219641077593891,0.32372270669235137,fell below top-N,0.009726209946196107,False,False,recovery winner,-0.10877747019096262,-0.01167103158713867,-0.10877747019096262,2.856342185619809e-05,-0.14678685270305314,0.002063164950242724,0.016505556498936702,-0.010796415188063624,-0.019218808068457993,0.016505556498936702,-0.02665193309428071,-0.007150473582528627,0.016505556498936702,-0.02665193309428071,-0.005715069366035386,0.016505556498936702,-0.07099657417803662,just outside boundary,1,6,False,False
Dual Momentum,WMT,2024-09-03,2025-07-01,76.12568196747634,96.79074511204333,206,0.271459809757709,,0.36147337686529624,-0.008922817613180478,0.36471354071436246,-0.013319511444887189,2025-02-13,2024-09-06,113,94,203,0.2721773379057082,-0.29854422774537603,0.7509814750724202,0.09001356710758723,103.6430892944336,75.44642639160156,0.36147337686529624,,,,0.019230769230769232,sudden,0.3703961944784767,True,True,False,4,8,0.5044697585490965,0.21011463282269038,fell below top-N,-0.002244917632710508,False,False,volatile winner,0.00012914614271597458,0.00012914614271597458,-0.008922817613180478,0.006207108705204911,-0.013319511444887189,-0.005225337789600437,0.01793035453689984,-0.011167901985736028,-0.022643381783283845,0.01793035453689984,-0.034528580807592024,0.007479528140689862,0.01793035453689984,-0.034528580807592024,-0.013582530668370896,0.07295080671904075,-0.034528580807592024,just outside boundary,3,5,True,False
Dual Momentum,DIS,2025-06-02,2025-07-01,110.60001566505566,121.73722295718154,20,0.1006980625197571,,0.10524346423424435,-0.00133122935764729,0.11130399064361574,-0.007454786607931196,2025-06-30,2025-06-05,20,1,17,0.06034793287007645,-0.01677321460305814,0.956810603417896,0.004545401714487252,122.23994445800781,110.4527816772461,0.10524346423424435,,,,0.045454545454545456,sudden,0.10657469359189164,True,True,False,5,6,0.24907473836252292,0.33188553233661455,fell below top-N,0.045174874733491466,True,False,late acceleration,0.010827167953776806,0.010827167953776806,-0.00133122935764729,0.0178381215903336,-0.007454786607931196,-0.013603199100191254,0.008987835628946339,-0.013603199100191254,-0.03659919758066654,0.008987835628946339,-0.037408963572055476,-0.02906883721575304,0.008987835628946339,-0.037408963572055476,-0.047368395663388796,0.008987835628946339,-0.09684210745377142,just outside boundary,5,1,False,False
Dual Momentum,CSCO,2025-06-02,2025-08-01,61.090070762086626,66.1404678713481,42,0.08267132524580112,,0.1125005616999224,0.0,0.11410425716228612,-0.0003188340173699844,2025-07-03,2025-06-01,23,20,43,0.09341598246545213,-0.03512140059572211,0.7348525553704693,0.029829236454121277,67.96273803710938,61.090070762086626,0.1125005616999224,,,,0.0,sudden,0.1125005616999224,True,True,False,4,6,0.2696040116036349,0.24536208213368393,fell below top-N,-0.008880483399769878,False,False,steady winner,0.05308476923904726,0.05308476923904726,0.01785427929312622,0.054679000367346076,-0.0003188340173699844,0.0354021006220222,0.03895709757291321,-0.01466457505313512,0.026514622511153663,0.07465561237372298,-0.01466457505313512,0.02844029852167762,0.07465561237372298,-0.026070293183824145,-0.004295616900308441,0.07465561237372298,-0.026070293183824145,just outside boundary,5,1,False,False
Dual Momentum,IBM,2025-02-03,2025-08-01,241.13081525953953,243.3941228917163,124,0.00938622311603221,,0.18351243009527263,-0.11845281450434297,0.18905294453706611,-0.14449682941817377,2025-06-30,2025-04-08,102,23,79,-0.020658121356009862,-0.1743313129268952,0.05114761496624094,0.17412620697924042,285.3813171386719,212.5681915283203,0.18351243009527263,32.0,-0.029552206747854415,0.038938429863886626,0.3333333333333333,sudden,0.3019652445996156,True,True,False,3,9,0.5797224807231136,0.20442579163678687,fell below top-N,-0.025296635251243482,False,False,recovery winner,-0.00023787689238685683,0.047781299693481216,-0.00023787689238685683,0.052773335632491314,-0.002218690856321537,-0.004971967513480724,0.014279439437400843,-0.0230698976463678,-0.050502685544078885,0.014279439437400843,-0.06551938935757529,-0.015984264512669433,0.014279439437400843,-0.06551938935757529,0.13850780917344685,0.1566880885392561,-0.06551938935757529,just outside boundary,4,5,False,False
Dual Momentum,DIS,2025-08-01,2025-09-02,115.91157642217914,115.34971289517222,21,-0.004847346092166638,,0.014967249077209255,-0.04388123360673435,0.01862404400052431,-0.05144993171363332,2025-08-04,2025-08-08,2,20,16,-0.018709049881690087,-0.058848482683943604,,0.019814595169375893,117.64645385742188,110.82523345947266,0.014967249077209255,3.0,-0.020579940752558756,0.01573259466039212,0.6086956521739131,sudden,0.054681498471554346,True,True,False,4,18,0.2643162776207588,0.029410367148530625,failed absolute-momentum filter,0.005691970406093594,False,True,,-0.04005441137086663,0.014967249077209255,-0.04005441137086663,0.01683816802944893,-0.04906876293968632,0.015552920356437294,0.023585697542003015,-0.008716430288214672,-0.01196376493372353,0.023585697542003015,-0.021534733480466195,-0.01914202778587748,0.023585697542003015,-0.047000552064743295,-0.039993178560365106,0.023585697542003015,-0.07272259744561382,moderate deterioration,4,14,False,False
Dual Momentum,BA,2025-07-01,2025-10-01,209.5,214.00999450683594,64,0.02152742008036257,,0.13307878225686154,0.0,0.15842483265587703,-0.013031005859375,2025-09-02,2025-06-30,44,21,65,0.12295940098728364,-0.1207160312406772,0.16176448052260875,0.11155136217649897,237.3800048828125,209.5,0.13307878225686154,,,,0.0,sudden,0.13307878225686154,True,True,False,3,8,0.3764945283077499,0.19652952649199107,fell below top-N,0.003393750380405569,False,False,volatile winner,0.043054912995040384,0.04357997557428406,0.001384216162925167,0.05011933174224348,-0.013031005859375,0.03649368262160002,0.04644644033710654,-0.001448519071775678,0.001355116828025471,0.05691326689035203,-0.015326381306888459,0.04354940219355519,0.05691326689035203,-0.015653431758859027,-0.1475164379036572,0.05691326689035203,-0.1740105190890301,just outside boundary,1,7,False,False
Dual Momentum,MSFT,2025-08-01,2025-10-01,529.7632787074629,510.5989067561486,42,-0.036175349862059614,,0.0011961832279754336,-0.07324537010770682,0.006074660004921073,-0.07816934829313282,2025-08-04,2025-09-05,2,41,18,-0.05429850474528586,-0.07444155333568225,,0.03737153309003505,530.39697265625,490.9605712890625,0.0011961832279754336,0.0,-0.020355167567172927,-0.015820182294886687,0.9545454545454546,gradual,0.044755650033335814,False,True,False,5,9,0.25335293233430467,0.18873369450312283,fell below top-N,0.013381961811626653,False,True,,-0.026467286327308437,0.0011961832279754336,-0.026467286327308437,0.006074660004921073,-0.03261689175595117,0.017832262566013668,0.03346886074355293,-0.008002957472376004,-0.0023892922065207323,0.03346886074355293,-0.017094045710453698,0.052972020093760674,0.07560209611227764,-0.017094045710453698,-0.0717117988264857,0.07560209611227764,-0.0952600174492586,just outside boundary,4,5,False,False
Dual Momentum,MMM,2025-09-02,2025-10-01,151.82136497689228,152.31446123185705,21,0.003247871306122363,,0.03585582431004952,-0.012666427341819886,0.05293944387084992,-0.02286459142419095,2025-09-11,2025-09-03,8,14,20,0.01656391133724311,-0.04326082084110405,0.09058141511509088,0.03260795300392716,157.26504516601562,149.89833068847656,0.03585582431004952,,,,0.2608695652173913,sudden,0.04852225165186941,True,True,False,5,7,0.21077649610720872,0.20013191655464202,fell below top-N,0.003751585679221181,False,False,steady winner,0.0003249347982057227,0.010198233337979534,-0.012666427341819886,0.0234492103942181,-0.02286459142419095,0.005697656769120485,0.03845899953275822,-0.0012301874079669872,-0.012431229231421037,0.03845899953275822,-0.03878277201788394,0.0801553810551694,0.11913245080020762,-0.03878277201788394,0.11542307889595915,0.11945463952080804,-0.03878277201788394,just outside boundary,5,2,False,False
Dual Momentum,JPM,2025-07-01,2025-11-03,284.0610273166312,306.6456604912348,87,0.07950627154998435,,0.09176203299458052,-0.023196621298746778,0.09849798008492705,-0.0317287153230561,2025-09-26,2025-07-08,62,26,83,0.03524981929137794,-0.07088247522256941,0.8664397349901783,0.01225576144459617,310.1270446777344,277.4717712402344,0.09176203299458052,4.0,-0.023196621298746778,0.10270289284873113,0.12359550561797752,sudden,0.1149586542933273,True,True,False,2,8,0.40348700994842646,0.18246771724550137,fell below top-N,0.022916200893328353,True,False,recovery winner,-0.023196621298746778,0.022468924166430204,-0.023196621298746778,0.023850617845523336,-0.0317287153230561,0.01032148626067464,0.012347182085679753,-0.018971128025592643,-0.023762249416291237,0.03617355252958698,-0.031414898976130035,-0.006688186644713046,0.03617355252958698,-0.05848885877855792,0.039935749154630384,0.06385838341723749,-0.05848885877855792,just outside boundary,3,5,False,False
Dual Momentum,MSFT,2025-11-03,2026-01-02,515.5680119038287,481.3363251826272,41,-0.06639606401257281,,0.0,-0.09004508540427858,0.009907513203383456,-0.10398000783035999,2025-11-02,2025-11-21,0,42,27,-0.05558347596270774,-0.09004508540427858,,0.06639606401257281,515.5680119038287,469.1436462402344,0.0,2.0,-0.024335704203149566,-0.04206035980942324,0.9767441860465116,gradual,0.038354913791818546,False,True,False,4,8,0.2544097235706353,0.2721752946347764,fell below top-N,-0.009015944936086484,False,False,,-0.044227580730757055,-0.005348046930177541,-0.044227580730757055,0.009907513203383456,-0.0510954896047463,-0.012964820284009804,0.01096225145588603,-0.030223570338058448,-0.05724728388717559,0.01096225145588603,-0.058816287664754774,-0.11168683889400022,0.01096225145588603,-0.13082440649194738,-0.17533467771871247,0.01096225145588603,-0.21017933442331826,just outside boundary,5,3,False,False
Dual Momentum,AXP,2026-01-02,2026-02-02,367.33003458353085,348.2924878907997,20,-0.05182681757650287,,0.038051421610339586,-0.05182681757650287,0.045358626552757686,-0.06765903942496576,2026-01-06,2026-02-02,3,18,0,-0.01274692800634869,-0.08987823918684246,,0.08987823918684246,381.3074645996094,348.2924878907997,0.038051421610339586,6.0,-0.026820005687538395,-0.025006811888964475,0.6818181818181818,sudden,0.0,True,False,True,5,7,0.3792449687793278,0.331556552818306,fell below top-N,-0.03050238936242511,False,True,,0.03648171843660508,0.038051421610339586,0.008741572358127447,0.045358626552757686,-0.006089309878213878,0.025117722647800322,0.03151138827762012,-0.00984722582277453,-0.03667754396497136,0.054659706636285055,-0.04035960085326862,-0.12250607503153865,0.054659706636285055,-0.14005993253186855,-0.15087769560335906,0.054659706636285055,-0.16948762172744436,just outside boundary,5,2,False,False
Dual Momentum,CSCO,2026-02-02,2026-03-02,77.40939733330043,78.0336595647268,19,0.008064424384270685,,0.11085499702934132,-0.03993863184811752,0.12890417613035088,-0.06016397483396563,2026-02-09,2026-02-12,6,14,11,-0.016257165605819912,-0.15079362887745884,0.07274750440105264,0.10279057264507063,85.99061584472655,74.3177719116211,0.11085499702934132,8.0,-0.03993863184811752,0.04800305623238821,0.23809523809523808,sudden,0.05709159503369865,True,True,False,5,10,0.3804070731454279,0.27645799129307846,fell below top-N,0.022125021380432708,True,True,recovery winner,0.08576541803299875,0.08576541803299875,0.03225802041048542,0.08806956926264276,-0.001536133414783758,-0.0013968310128078532,0.03073008101011121,-0.014984173930818967,-0.00533336703745646,0.03073008101011121,-0.0450794253210165,0.01485703559965823,0.05536507307632621,-0.0450794253210165,0.1268349280567147,0.15479510550026299,-0.0450794253210165,just outside boundary,5,5,False,False
Dual Momentum,GS,2025-07-01,2026-04-01,694.0288152349607,856.1766779939967,189,0.2336327529918789,,0.3925814274100303,-0.016158176423628268,0.4051964097430001,-0.023587672926308922,2026-01-15,2025-07-09,138,52,184,0.19132934595998652,-0.27046984659268114,0.5951192203187493,0.15894867441815141,966.4916381835938,682.8145751953125,0.3925814274100303,,,,0.041884816753926704,sudden,0.4087396038336586,True,True,False,1,11,0.46260925062036007,0.21403519483189548,fell below top-N,0.00492958623415185,False,False,volatile winner,-0.015141200569915192,0.0221469173759532,-0.015141200569915192,0.02542376399150159,-0.0200988414867892,0.05325888800617884,0.0676434392639993,-0.03366473097179601,0.04597938121102163,0.07888825628616947,-0.03366473097179601,0.05308444617520802,0.10705274729345526,-0.03366473097179601,0.17259142928599136,0.18209191236544764,-0.03366473097179601,moderate deterioration,5,6,True,False
Dual Momentum,MRK,2026-03-02,2026-05-01,121.72655842829873,111.52798393366345,43,-0.08378265701681364,,0.004715123801275922,-0.10947562866654903,0.011403439612148514,-0.11991588531004982,2026-04-08,2026-04-30,27,17,1,-0.018857131455789378,-0.11419075246782495,,0.08849778081808957,122.3005142211914,108.40046691894531,0.004715123801275922,1.0,-0.02979512069833723,-0.053987536318476415,0.9333333333333333,sudden,0.025692971649735385,False,False,True,3,6,0.6722400023084141,0.37033020597583177,fell below top-N,-0.024307460454049745,False,False,,-0.06250504543745439,-0.01700265920006072,-0.06250504543745439,0.0015382949455555739,-0.07845518094387505,-0.00026705827293116435,0.020386372080377635,-0.014065712790504059,0.009614530459894022,0.020386372080377635,-0.014065712790504059,0.05688595877069158,0.09614523636256922,-0.014065712790504059,0.16006763791020728,0.16535775718862578,-0.014065712790504059,just outside boundary,5,1,False,False
Dual Momentum,UNH,2026-05-01,2026-06-01,369.8476329800702,373.97405505590115,20,0.01115708661586412,,0.0785030641021196,-0.02174969883042166,0.08654153653200058,-0.03685879067290132,2026-05-13,2026-05-05,9,12,18,0.05885047615340255,-0.06734597748625548,0.14212294441590945,0.06734597748625548,398.8818054199219,361.8035583496094,0.0785030641021196,2.0,-0.02174969883042166,0.03290678544628578,0.22727272727272727,sudden,0.10025276293254126,True,True,False,4,9,0.4217478094785809,0.27773379879900784,fell below top-N,-0.021005530889987023,False,False,recovery winner,-0.005968416482213357,-0.0032530483917229125,-0.02174969883042166,0.002527160079042634,-0.03685879067290132,0.06210955184110789,0.07426027258660617,-0.003695685963733042,0.0861716386884459,0.10600630008730172,-0.003695685963733042,0.12259126441663071,0.14427722161585477,-0.003695685963733042,0.1465768888187362,0.23436369148171288,-0.003695685963733042,just outside boundary,4,5,False,False
Dual Momentum,JNJ,2025-10-01,2026-06-01,182.79784265904632,223.1999969482422,166,0.22102095791444198,,0.3519781390131118,-0.00010746525545968222,0.3691118031483349,-0.016451578945401613,2026-03-02,2025-10-02,104,63,165,0.22953150604913142,-0.14816492427726513,0.6279394468478866,0.13095718109866983,247.13868713378906,182.7781982421875,0.3519781390131118,,,,0.005952380952380952,sudden,0.3520856042685715,True,True,False,5,8,0.30437010717201907,0.2968900848318359,fell below top-N,-0.03291844707701852,False,False,volatile winner,0.015537652636672172,0.015537652636672172,-0.00010746525545968222,0.02107531220675174,-0.016451578945401613,0.042876377486859685,0.05385306647315158,-0.010573479581627465,0.07916665954544255,0.08243731813105803,-0.010573479581627465,0.15819898431974821,0.15851250048281895,-0.010573479581627465,0.19502694728163505,0.23163081386704,-0.010573479581627465,just outside boundary,5,3,True,False
Dual Momentum,DOW,2026-04-01,2026-07-01,41.1713489264253,26.799999237060547,62,-0.349061909898723,,0.0,-0.349061909898723,0.018754435468733233,-0.34092515945073676,2026-03-31,2026-07-01,0,63,0,-0.06828567047806355,-0.349061909898723,,0.349061909898723,41.1713489264253,26.799999237060547,0.0,0.0,-0.021639853872972514,-0.3274220560257505,0.984375,sudden,0.0,False,False,True,3,9,0.6384986180218442,0.23610690420475677,fell below top-N,-0.0687542072197368,False,False,,-0.0555422009002966,-0.0043279776657548785,-0.0555422009002966,0.018754435468733233,-0.14041834605121162,0.08320901168165662,0.1156716593179179,0.0,0.10820901524014293,0.16455223779684713,0.0,0.1361940906636847,0.2212686744026262,0.0,,,,just outside boundary,5,4,False,True
Dual Momentum,JNJ,2026-07-01,2026-08-03,253.25,254.97000122070312,22,0.006791712618768431,,0.05524181731243827,-0.024600180562839302,0.08548862348068864,-0.030641636749598966,2026-07-07,2026-07-15,4,19,13,-0.0008292466490313899,-0.07984199787527757,0.12294513376262887,0.04845010469366984,267.239990234375,247.02000427246094,0.05524181731243827,9.0,-0.024600180562839302,0.03139189318160773,0.20833333333333334,sudden,0.07782825948220018,True,True,False,5,6,0.43797722553192675,0.3953917609516484,fell below top-N,-0.03609703200931769,False,True,recovery winner,0.040078949245742734,0.05524181731243827,0.0028825102765610566,0.06388940839400292,-0.008568600864542253,0.016747025113655445,0.028003232131920353,-0.017766791220962808,0.02110054067951128,0.0360042068942652,-0.017766791220962808,,,,,,,just outside boundary,5,1,False,False
